index,color,duration,genres,facenumber_in_poster,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,score
1415,Color,105,Comedy,2,English,USA,PG-13,3.50E+07,2005,5.9,1.85,0
1416,Color,162,Drama,0,English,USA,R,2.70E+07,1996,7.4,1.85,1
1417,Color,138,Crime,2,English,USA,R,3.50E+07,1997,8.3,2.35,1
1418,Color,100,Adventure,3,English,USA,PG,3.50E+07,2005,6.2,2.35,0
1419,Color,90,Comedy,0,English,USA,PG-13,3.50E+07,1997,6.3,1.85,0
1420,Color,108,Action,0,English,USA,R,3.50E+07,1995,5.8,2.35,0
1421,Color,101,Horror,1,English,USA,X,1800000,1984,7.5,1.85,1
1422,Color,109,Horror,1,English,USA,R,3.30E+07,2000,6.3,2.35,0
1423,Color,132,Action,1,English,USA,PG-13,3.50E+07,1998,6.4,1.85,0
1424,Color,123,Biography,0,English,USA,PG,3.50E+07,2010,7.2,2.35,1
1425,Color,87,Action,0,English,Hong Kong,PG,3.40E+07,2007,6.3,2.35,0
1426,Color,109,Biography,1,English,USA,PG,3.50E+07,2003,6.9,1.85,0
1427,Color,109,Comedy,2,English,USA,R,3.50E+07,2011,6.6,2.35,0
1428,Color,92,Comedy,0,English,USA,R,3.50E+07,2016,6,2.35,0
1429,Color,125,Biography,2,English,USA,PG-13,3.50E+07,2013,7.5,2.35,1
1430,Color,202,Biography,0,English,USA,PG-13,3.30E+07,1992,7.7,1.85,1
1431,Color,134,Comedy,2,English,USA,R,3.50E+07,2012,6.2,2.35,0
1432,Color,88,Comedy,2,English,USA,PG,3.50E+07,2009,5.4,1.85,0
1433,Color,92,Action,1,English,USA,R,3.50E+07,2009,6.6,2.35,0
1434,Color,91,Comedy,3,English,USA,PG-13,3.50E+07,2007,5.3,2.35,0
1435,Color,75,Comedy,2,English,USA,PG-13,3.30E+07,2006,5.6,1.85,0
1436,Color,98,Comedy,2,English,USA,PG-13,3.00E+07,2005,5.9,2.35,0
1437,Color,147,Biography,2,English,USA,R,3.50E+07,1997,7.8,2.35,1
1438,Color,100,Action,0,English,UK,R,3.30E+07,2002,6.7,1.85,0
1439,Color,120,Fantasy,0,English,USA,PG,10700000,1982,7.4,2.35,1
1440,Color,104,Comedy,1,English,USA,R,3.50E+07,2004,6.2,1.85,0
1441,Color,103,Action,1,English,Canada,PG-13,3.50E+07,2008,5.4,2.35,0
1442,Color,109,Action,2,English,USA,PG-13,4.00E+07,2011,6.7,2.35,0
1443,Color,104,Comedy,0,English,USA,PG-13,3.50E+07,2010,5.3,2.35,0
1444,Color,112,Comedy,4,English,USA,PG-13,3.50E+07,2011,5.9,1.85,0
1446,Color,95,Adventure,1,English,USA,PG-13,5.00E+07,2001,4.8,2.35,0
1448,Color,102,Action,1,English,Japan,PG-13,3.50E+07,1994,3.8,2.35,0
1449,Black and White,150,Biography,0,English,France,R,3.50E+07,2002,8.5,1.85,1
1450,Color,122,Horror,1,English,USA,R,3.50E+07,2001,6.8,2.35,0
1451,Color,101,Drama,0,English,USA,PG,3.00E+07,2006,6.8,2.35,0
1452,Color,108,Horror,0,English,Australia,R,3.00E+07,2005,5.3,1.85,0
1453,Color,98,Drama,2,English,USA,R,2.70E+07,2004,7.3,1.85,1
1454,Color,137,Biography,0,English,USA,R,3.50E+07,2011,6.6,2.35,0
1455,Color,112,Horror,0,English,USA,R,3.50E+07,2008,6.2,2.35,0
1456,Color,101,Drama,2,English,USA,R,3.50E+07,2002,5.2,2.35,0
1457,Color,103,Action,0,English,USA,R,3.50E+07,1990,6.2,1.37,0
1458,Color,101,Crime,1,English,USA,R,3.50E+07,2008,6.2,2.35,0
1459,Color,112,Comedy,0,English,USA,PG-13,3.50E+07,1999,6.6,2.35,0
1461,Color,102,Comedy,5,English,USA,PG-13,3.50E+07,2004,6.2,2.35,0
1462,Color,101,Action,0,English,USA,PG-13,3.50E+07,2012,5.1,2.35,0
1463,Color,155,Crime,2,English,USA,R,3.00E+07,1997,6.6,1.85,0
1465,Color,109,Comedy,5,English,UK,PG,3.50E+07,2010,6.1,2.35,0
1466,Color,140,Biography,2,English,USA,R,3.50E+07,1992,6.6,2.35,0
1467,Color,108,Drama,0,English,USA,PG-13,3.00E+07,2008,5.9,2.35,0
1468,Color,96,Comedy,1,English,USA,PG,3.50E+07,2004,6.3,1.85,0
1469,Color,123,Biography,0,English,UK,PG-13,3.50E+07,2015,7.1,2.35,1
1470,Color,106,Action,1,English,USA,PG-13,3.50E+07,2011,5,2.35,0
1471,Color,76,Adventure,0,English,UK,G,3.50E+07,2005,5.6,1.85,0
1472,Color,107,Comedy,5,English,USA,R,5.50E+07,2000,7.4,2.35,1
1473,Color,82,Action,6,English,USA,PG-13,3.50E+07,2008,4.5,1.85,0
1474,Color,109,Crime,3,English,USA,R,3.50E+07,2013,6.2,2.35,0
1475,Color,99,Comedy,0,English,USA,PG-13,3.50E+07,2005,5,2.35,0
1476,Color,91,Action,0,English,USA,PG-13,3.50E+07,2012,6.5,2.35,0
1477,Color,87,Action,2,English,USA,PG-13,3.50E+07,2015,5.1,2.35,0
1478,Color,125,Adventure,2,English,UK,PG-13,3.50E+07,2002,6.5,2.35,0
1479,Color,118,Action,0,English,USA,R,3.50E+07,2013,6.2,2.35,0
1480,Color,98,Comedy,1,English,UK,PG-13,3.10E+07,2004,6.3,2.35,0
1481,Color,92,Comedy,1,English,USA,PG,3.50E+07,2010,3.8,1.85,0
1484,Color,92,Drama,3,English,USA,R,3.50E+07,2007,6.2,2.35,0
1485,Color,115,Action,3,English,USA,PG-13,3.50E+07,1991,5.7,2.35,0
1486,Color,120,Comedy,1,English,USA,R,3.50E+07,2007,6.7,2.35,0
1487,Color,111,Drama,3,English,USA,R,3.50E+07,2001,6.8,2.35,0
1488,Color,94,Action,2,English,USA,PG-13,3.50E+07,2001,6,1.85,0
1489,Color,100,Biography,1,English,UK,PG,3.50E+07,2009,7.3,2.35,1
1490,Color,101,Action,1,English,USA,R,3.50E+07,2009,5.5,2.35,0
1491,Color,139,Drama,0,English,USA,PG-13,3.20E+07,2011,6.7,1.85,0
1492,Color,91,Action,0,English,Aruba,R,3.50E+07,1998,4.8,2.35,0
1493,Color,109,Action,3,English,USA,R,3.50E+07,2014,5.7,1.85,0
1494,Color,102,Action,1,English,USA,R,3.80E+07,2003,5.1,1.85,0
1495,Color,103,Action,1,English,USA,R,3.50E+07,2008,6,2.35,0
1496,Color,83,Action,5,English,USA,PG,3.50E+07,2006,4.2,1.85,0
1497,Color,123,Adventure,0,English,USA,PG,3.50E+07,2015,7.4,2.35,1
1498,Color,101,Action,0,English,USA,PG,3.50E+07,1997,4.6,2.35,0
1499,Color,117,Comedy,1,English,USA,PG-13,3.50E+07,2006,6.9,2.35,0
1501,Color,114,Drama,3,English,USA,PG-13,3.50E+07,1992,6.9,2.35,0
1502,Color,330,Crime,2,English,USA,R,3.50E+07,1993,8,1.66,1
1503,Color,121,Action,1,English,Denmark,R,3.50E+07,1997,6.4,2.35,0
1504,Color,114,Crime,1,English,France,R,3.50E+07,2002,6.3,1.85,0
1507,Color,148,Drama,0,English,USA,R,3.50E+07,1999,6.8,2.35,0
1512,Color,113,Action,0,English,USA,PG-13,3.40E+07,2014,6.8,2.35,0
1513,Color,91,Comedy,2,English,USA,R,3.50E+07,2015,5.4,2.35,0
1514,Color,139,Drama,3,English,USA,PG,3.00E+07,1993,7.2,2.35,1
1515,Color,96,Drama,0,English,USA,PG-13,3.50E+07,2006,7.3,1.85,1
1516,Color,102,Action,0,English,USA,R,3.40E+07,1999,5.2,2.35,0
1517,Color,96,Action,1,English,USA,R,3.50E+07,2012,5.5,2.35,0
1518,Color,101,Adventure,0,Japanese,Japan,G,3.40E+07,2008,7.7,1.85,1
1519,Color,128,Drama,0,English,USA,PG-13,3.40E+07,2015,7.1,2.35,1
1520,Color,109,Drama,0,English,USA,R,3.40E+07,1999,5.3,1.85,0
1521,Color,114,Adventure,1,English,USA,PG-13,3.40E+07,2000,5.6,2.35,0
1522,Color,105,Comedy,5,English,USA,PG-13,3.50E+07,2012,5.7,2.35,0
1523,Color,141,Biography,1,English,UK,PG-13,3.50E+07,2013,7.1,2.35,1
1525,Color,138,Drama,0,English,USA,R,4.00E+07,1992,7.6,2.35,1
1526,Color,101,Action,0,English,USA,R,3.30E+07,2001,5.5,2.35,0
1527,Color,99,Action,1,English,USA,PG-13,3.00E+07,2000,5.1,1.85,0
1528,Color,85,Adventure,0,English,Belgium,,3.40E+07,2013,6.3,2.35,0
1529,Color,89,Action,0,English,USA,PG-13,3.00E+07,2011,4.9,2.35,0
1530,Color,99,Drama,0,English,USA,PG-13,3.30E+07,2012,6.5,2.35,0
1531,Color,105,Action,0,English,Germany,R,3.30E+07,2006,5.6,2.35,0
1532,Color,97,Crime,0,English,USA,R,3.30E+07,2000,5.3,1.85,0
1533,Color,140,Action,1,English,USA,R,3.30E+07,2004,6.5,2.35,0
1534,Color,118,Drama,0,English,USA,PG-13,1.00E+07,2005,6.8,2.35,0
1535,Color,94,Action,2,English,USA,R,3.00E+07,2012,6.5,2.35,0
1536,Color,124,Comedy,3,English,USA,R,3.80E+07,1999,6,2.35,0
1537,Color,134,Action,0,English,USA,PG,32500000,1983,8.4,2.35,1
1538,Color,113,Action,1,English,UK,R,3.00E+07,2008,6,2.35,0
1539,Color,124,Drama,0,English,USA,R,3.20E+07,2008,7.6,1.85,1
1541,Color,97,Comedy,1,English,USA,PG,3.30E+07,2003,6.9,1.85,0
1542,Color,123,Drama,1,English,USA,PG,3.20E+07,1996,6.4,2.35,0
1543,Color,99,Adventure,1,English,Canada,PG,3.50E+07,2002,5.1,1.85,0
1544,Color,101,Comedy,1,English,USA,PG-13,3.20E+07,1988,7,1.85,0
1545,Color,92,Comedy,1,English,Germany,PG,3.20E+07,2006,5.7,1.85,0
1546,Color,131,Comedy,6,English,USA,R,32500000,2011,6.8,2.35,0
1547,Color,107,Comedy,6,English,USA,R,3.20E+07,2013,6.7,2.35,0
1548,Color,103,Horror,0,English,USA,R,2.90E+07,1999,6.2,2.35,0
1549,Color,129,Biography,0,English,USA,R,3.20E+07,2000,7.2,2.35,1
1550,Color,107,Action,5,English,USA,PG-13,2.00E+07,2010,6.2,2.35,0
1551,Color,89,Comedy,8,English,USA,R,3.50E+07,2013,5.6,2.35,0
1552,Color,113,Action,2,English,USA,PG-13,3.20E+07,2011,4.4,2.35,0
1553,Color,93,Mystery,3,English,USA,PG-13,3.20E+07,2011,7.5,1.85,1
1554,Color,120,Adventure,3,English,USA,R,3.20E+07,1993,7.1,1.85,1
1555,Color,98,Mystery,1,English,USA,R,3.20E+07,2007,6.4,2.35,0
1556,Color,105,Action,1,English,France,PG,3.30E+07,2013,7.1,2.35,1
1558,Color,98,Drama,1,English,USA,PG,3.20E+07,2005,6.9,2.35,0
1559,Color,96,Crime,1,English,USA,R,3.20E+07,2005,7.5,1.85,1
1560,Color,87,Action,1,English,France,PG-13,3.20E+07,2005,6.3,2.35,0
1561,Black and White,107,Action,0,English,Japan,R,3.20E+07,1995,6.4,1.85,0
1562,Color,90,Comedy,1,English,Ireland,PG-13,2.80E+07,2004,5.9,2.35,0
1563,Color,121,Drama,0,English,USA,R,5.50E+07,1999,6.8,2.35,0
1564,Color,119,Action,0,English,USA,R,3.20E+07,2010,6.3,2.35,0
1565,Color,107,Action,0,English,South Korea,PG-13,3.50E+07,2007,3.6,2.35,0
1566,Color,110,Comedy,3,English,USA,PG,3.00E+07,1996,5.3,1.85,0
1567,Color,100,Comedy,4,English,USA,PG-13,3.00E+07,2013,5.9,2.35,0
1568,Color,75,Animation,0,English,USA,G,3.20E+07,1997,6.9,1.33,0
1569,Color,132,Drama,2,English,USA,R,3.20E+07,1999,6.9,2.35,0
1570,Black and White,105,Drama,2,English,USA,R,3.20E+07,2006,6.1,1.66,0
1572,Color,289,Drama,1,English,USA,R,31500000,1979,8.5,2.35,1
1573,Color,102,Comedy,0,English,USA,R,3.20E+07,2010,6.3,2.35,0
1574,Color,143,Drama,1,English,USA,PG,6500000,1995,7.3,2.35,1
1575,Color,113,Action,2,English,UK,R,31500000,2016,6.3,2.35,0
1576,Color,161,Biography,0,English,USA,PG,3.10E+07,1985,7.2,1.85,1
1577,Color,138,Drama,0,English,USA,R,3.10E+07,2012,7.3,2.35,1
1578,Color,126,Action,2,English,UK,PG,3.40E+07,1979,6.3,2.35,0
1579,Color,99,Adventure,0,English,USA,R,2.50E+07,2014,8.1,1.37,1
1580,Color,101,Drama,1,English,USA,PG-13,3.10E+07,2001,6.9,2.35,0
1581,Color,103,Comedy,0,English,USA,PG-13,3.10E+07,1990,6.3,1.85,0
1582,Color,118,Crime,0,English,USA,PG-13,3.10E+07,2000,7.3,2.35,1
1583,Color,116,Action,4,English,USA,PG-13,1.44E+08,2016,5.5,2.35,0
1584,Color,99,Adventure,4,English,USA,R,3.10E+07,2015,6.1,2.35,0
1585,Color,105,Comedy,4,English,USA,R,30250000,1995,6.9,1.85,0
1586,Black and White,113,Comedy,0,English,USA,PG-13,4.50E+07,2002,7.2,1.85,1
1587,Color,93,Comedy,0,English,USA,PG-13,34200000,1999,6.4,1.85,0
1588,Color,108,Comedy,0,English,USA,R,3.00E+07,2001,6.4,1.85,0
1589,Color,74,Adventure,1,English,USA,G,3.00E+07,1995,8.3,1.85,1
1590,Color,116,Action,0,English,USA,R,2.50E+07,1994,7.2,2.35,1
1591,Color,104,Drama,0,English,USA,PG-13,3.00E+07,2012,6.8,2.35,0
1592,Color,106,Drama,2,English,USA,PG,3.10E+07,2010,6.5,1.85,0
1593,Color,120,Biography,1,English,USA,PG,3.00E+07,2000,7.8,2.35,1
1594,Color,135,Action,1,English,USA,PG,3.00E+07,1990,7.6,2.35,1
1595,Color,132,Biography,0,English,USA,PG-13,3.00E+07,2013,7.2,1.85,1
1596,Black and White,92,Comedy,0,English,USA,PG-13,2.00E+07,2004,6.7,2.35,0
1597,Color,99,Comedy,0,English,USA,PG-13,3.80E+07,1991,6.8,1.85,0
1598,Color,90,Adventure,0,English,USA,PG-13,3.00E+07,1995,6.3,2.35,0
1599,Color,111,Comedy,2,English,USA,G,3.70E+07,2001,6.2,1.85,0
1600,Color,103,Comedy,3,English,USA,PG,2.60E+07,1996,6.2,1.85,0
1601,Color,127,Crime,0,English,USA,R,3.30E+07,1995,8.6,2.35,1
1602,Color,112,Action,0,English,South Africa,R,3.00E+07,2009,8,1.85,1
1603,Color,87,Adventure,0,English,USA,PG,3.00E+07,2004,7,1.85,0
1604,Color,138,Crime,0,English,USA,R,2.50E+07,2003,8,2.35,1
1605,Color,132,Drama,1,English,USA,PG-13,3.00E+07,2004,8.1,2.35,1
1606,Color,103,Comedy,2,English,USA,R,3.00E+07,1999,6.7,1.85,0
1607,Color,123,Drama,0,English,USA,PG-13,2.90E+07,2004,7.9,2.35,1
1608,Color,111,Comedy,1,English,USA,PG-13,3.00E+07,2008,6.1,2.35,0
1609,Color,102,Comedy,2,English,USA,G,3.00E+07,2009,4.2,1.85,0
1610,Color,78,Adventure,0,English,Germany,G,3.00E+07,2000,6.1,1.85,0
1611,Color,132,Drama,1,English,USA,R,3.00E+07,1991,6.6,1.85,0
1612,Color,133,Drama,2,English,USA,R,3.00E+07,1994,7.5,1.85,1
1613,Color,108,Drama,0,English,USA,R,2.50E+07,2009,7.4,1.85,1
1614,Color,125,Comedy,1,English,USA,R,3.00E+07,2002,7.2,1.85,1
1615,Color,98,Comedy,0,English,USA,PG-13,3.50E+07,2013,6.9,2.35,0
1616,Color,119,Action,0,English,USA,R,3.00E+07,2012,7.4,2.35,1
1617,Color,87,Comedy,1,English,USA,PG-13,3.00E+07,2001,5.4,1.85,0
1618,Color,91,Comedy,0,English,Australia,G,3.00E+07,1995,6.8,1.85,0
1619,Color,100,Comedy,2,English,USA,PG-13,3.00E+07,2012,6.3,2.35,0
1620,Color,118,Comedy,1,English,USA,R,3.00E+07,2008,7.2,1.85,1
1622,Color,109,Action,3,English,USA,R,4.50E+07,2005,6.9,2.35,0
1623,Color,99,Comedy,2,English,USA,PG-13,3.00E+07,2008,6,1.85,0
1624,Color,114,Drama,1,English,USA,PG-13,3.00E+07,1998,5.9,1.85,0
1625,Color,89,Comedy,2,English,USA,PG,3.00E+07,2009,5.4,1.85,0
1626,Color,95,Adventure,3,English,USA,PG-13,1.90E+07,2004,5.9,2.35,0
1627,Color,98,Comedy,1,English,USA,PG-13,3.70E+07,2004,6.1,1.85,0
1628,Color,94,Comedy,1,English,Spain,PG-13,1.70E+07,2011,7.7,1.85,1
1629,Color,85,Adventure,0,English,Canada,PG,4.20E+07,2014,5.8,1.85,0
1630,Color,124,Biography,1,English,USA,R,3.00E+07,2001,7.6,2.35,1
1631,Color,131,Drama,0,English,USA,PG-13,5.50E+07,1999,6.1,2.35,0
1632,Color,107,Action,1,English,USA,PG,27800000,1989,5.4,2.35,0
1633,Color,99,Comedy,7,English,USA,PG,3.00E+07,2002,5.1,1.85,0
1634,Color,83,Comedy,5,English,USA,PG-13,3.00E+07,1994,6.4,1.85,0
1635,Color,131,Action,2,English,UK,PG,3.00E+07,1985,6.3,2.35,0
1636,Color,85,Animation,0,English,UK,G,3.00E+07,2005,7.5,1.85,1
1637,Color,126,Drama,1,English,USA,PG-13,3.00E+07,2007,7.1,1.85,1
1639,Color,123,Drama,1,English,UK,R,3.00E+07,2007,7.8,1.85,1
1640,Color,105,Comedy,1,English,USA,PG,3.00E+07,2010,6.5,2.35,0
1641,Color,125,Action,2,English,USA,R,3.00E+07,1989,6.6,2.35,0
1643,Color,77,Animation,1,English,USA,PG,4.00E+07,2005,7.4,1.85,1
1645,Color,121,Action,2,English,USA,R,3.00E+07,2015,7.6,2.39,1
1646,Color,124,Drama,0,English,USA,R,3.00E+07,2015,7.5,2.35,1
1647,Color,99,Horror,0,English,USA,PG-13,3.00E+07,2009,6.6,2.35,0
1648,Color,112,Drama,1,English,USA,PG-13,2.50E+07,2015,7.2,2.35,1
1649,Color,111,Comedy,1,English,USA,PG,3.00E+07,2003,7.6,1.85,1
1650,Color,107,Drama,0,English,USA,PG-13,3.00E+07,2010,6.2,1.85,0
1651,Color,104,Drama,3,English,USA,PG-13,3.00E+07,2002,5.6,1.85,0
1652,Color,113,Comedy,1,English,USA,PG-13,3.80E+07,2006,7.6,1.85,1
1653,Color,113,Horror,0,English,USA,R,3.20E+07,2007,6.6,2.35,0
1654,Color,95,Fantasy,0,English,USA,R,3.00E+07,2012,7,2.35,0
1655,Color,86,Comedy,0,English,USA,PG-13,3.00E+07,2008,2.7,1.85,0
1656,Color,126,Action,1,English,USA,R,3.00E+07,1988,7.6,1.85,1
1657,Color,101,Action,1,English,USA,R,2.70E+07,1987,6.6,1.37,0
1658,Color,102,Comedy,2,English,USA,PG-13,2.50E+07,1986,6.9,1.85,0
1659,Color,111,Action,0,English,USA,PG-13,3.00E+07,2011,6.8,2.35,0
1661,Color,95,Action,0,English,USA,PG-13,3.00E+07,1997,3.7,1.85,0
1662,Color,98,Comedy,0,English,USA,PG-13,3.00E+07,2011,6.1,2.35,0
1663,Color,100,Drama,1,English,USA,R,3.00E+07,2013,5.9,2.35,0
1664,Color,118,Drama,0,English,USA,PG-13,3.00E+07,2006,6.7,1.85,0
1666,Color,125,Crime,1,English,USA,PG-13,3.00E+07,2006,6.9,2.35,0
1667,Color,94,Comedy,0,English,USA,PG-13,4.50E+07,2001,5.5,1.85,0
1668,Color,79,Action,0,English,USA,PG-13,3.00E+07,2009,7.1,1.85,1
1669,Color,106,Crime,0,English,USA,R,3.00E+07,2013,7.1,1.85,1
1671,Color,63,Adventure,0,English,USA,G,3.00E+07,2011,7.3,1.85,1
1672,Color,85,Comedy,0,English,USA,PG-13,1.90E+07,2003,3.4,1.37,0
1673,Color,108,Comedy,1,English,USA,R,3.00E+07,1998,6.8,1.85,0
1674,Color,139,Biography,0,English,USA,PG-13,3.00E+07,2014,6.9,1.85,0
1675,Color,127,Drama,3,English,USA,R,3.00E+07,1998,7,1.85,0
1676,Color,106,Action,1,English,USA,R,3.00E+07,1995,5.5,2.35,0
1677,Color,95,Comedy,1,English,USA,PG-13,3.00E+07,2006,5.1,2.35,0
1678,Color,118,Horror,0,English,USA,R,3.00E+07,2014,6.2,2.35,0
1679,Color,108,Adventure,0,English,USA,R,3.00E+07,2011,5.9,1.85,0
1680,Color,105,Comedy,1,English,USA,PG-13,3.50E+07,2004,5.2,2.35,0
1681,Color,131,Comedy,2,English,USA,R,3.00E+07,2012,6.2,1.85,0
1682,Color,104,Comedy,1,English,USA,PG-13,3.00E+07,2004,5.5,1.85,0
1683,Color,133,Crime,0,English,USA,PG-13,3.50E+07,2010,7.4,2.35,1
1684,Color,94,Action,1,English,USA,PG-13,3.00E+07,2006,4.4,1.85,0
1685,Color,109,Action,1,English,USA,R,2.00E+07,2005,6.3,2.35,0
1686,Color,96,Action,2,English,USA,R,3.00E+07,1998,6.1,2.35,0
1687,Color,105,Action,1,English,USA,R,2.50E+07,1996,5.3,1.85,0
1688,Color,99,Action,1,English,USA,PG-13,3.00E+07,2002,5.4,2.35,0
1689,Color,112,Comedy,0,English,USA,R,3.00E+07,2010,6.7,1.85,0
1690,Color,108,Crime,1,English,USA,R,3.00E+07,2007,5.9,2.35,0
1691,Color,126,Drama,4,English,USA,R,3.50E+07,2005,7.3,2.35,1
1692,Color,98,Comedy,5,English,USA,PG-13,4.00E+07,2004,5.5,1.85,0
1693,Color,104,Drama,0,English,Canada,R,2.60E+07,2009,5.8,1.85,0
1694,Color,110,Action,1,English,USA,PG,3.50E+07,1986,4.6,1.85,0
1695,Color,130,Crime,0,English,USA,R,3.00E+07,2008,6.7,1.85,0
1696,Color,93,Adventure,0,English,USA,PG-13,3.00E+07,2005,5.1,2.35,0
1697,Color,96,Comedy,2,English,USA,PG-13,3.00E+07,2003,5.6,1.85,0
1698,Color,114,Drama,0,English,USA,PG-13,3.00E+07,2004,7,2.35,0
1699,Color,106,Comedy,1,English,USA,R,3.00E+07,2011,6.4,1.85,0
1700,Color,150,Biography,0,English,USA,PG-13,3.00E+07,2005,6.7,2.35,0
1701,Color,100,Action,3,English,USA,PG-13,3.00E+07,1999,4.1,2.35,0
1702,Color,100,Drama,0,English,USA,R,3.00E+07,1999,5.5,1.85,0
1703,Color,100,Action,0,English,USA,PG,4.50E+07,2009,2.7,2.35,0
1704,Color,107,Action,2,English,USA,R,4.50E+07,2013,6.4,2.35,0
1705,Color,102,Drama,1,English,USA,PG-13,2.50E+07,2004,4.8,2.35,0
1706,Color,101,Comedy,0,English,USA,PG-13,2.30E+07,2004,6.1,2.35,0
1707,Color,86,Animation,0,English,USA,PG,3.00E+07,2011,4.8,1.85,0
1708,Color,108,Drama,3,English,USA,PG-13,3.00E+07,2005,7,2.35,0
1709,Color,123,Adventure,1,English,UK,PG-13,4.00E+07,2009,6.8,1.85,0
1712,Color,88,Crime,3,English,USA,R,3.00E+07,2013,5.6,2.35,0
1713,Color,109,Action,2,English,USA,PG-13,3.00E+07,2001,6.1,2.35,0
1714,Color,122,Drama,3,English,USA,R,1.80E+07,1989,7.9,1.85,1
1715,Color,251,Crime,8,English,Italy,R,3.00E+07,1984,8.4,1.85,1
1716,Color,118,Action,2,English,USA,R,3.00E+07,2013,6.5,2.35,0
1717,Color,131,Drama,3,English,USA,R,1.80E+07,2004,7.1,2.35,1
1718,Color,109,Action,0,English,France,R,2.50E+07,2002,6.6,1.85,0
1720,Color,88,Biography,1,English,UK,PG,3.00E+07,2006,7,2.35,0
1721,Color,103,Action,0,Mandarin,China,PG-13,6.00E+07,2005,5.6,2.35,0
1722,Color,87,Action,4,English,USA,PG-13,2.10E+07,2006,4.8,2.35,0
1723,Color,160,Biography,0,English,USA,R,3.00E+07,2007,7.5,2.35,1
1724,Color,121,Action,0,Mandarin,China,R,1.80E+07,2011,6,2.35,0
1727,Color,129,Action,1,English,USA,R,3.00E+07,2011,6.8,2.35,0
1735,Color,115,Comedy,8,English,USA,PG-13,2.90E+07,2015,6.5,1.85,0
1736,Color,153,Biography,0,English,USA,PG-13,2.80E+07,2005,7.9,2.39,1
1738,Color,128,Comedy,3,English,USA,PG-13,3.00E+07,2000,6.4,1.85,0
1739,Color,89,Adventure,0,English,UK,PG,2.90E+07,1997,5.8,1.85,0
1740,Color,122,Drama,1,English,USA,R,3.50E+07,2008,7.7,2.35,1
1742,Color,99,Comedy,2,English,Germany,PG-13,2.90E+07,2002,5.3,1.85,0
1743,Color,99,Comedy,1,English,USA,R,2.90E+07,2016,5.3,1.85,0
1744,Color,147,Biography,0,English,UK,PG,2.90E+07,1987,7.5,2.35,1
1745,Black and White,112,Comedy,4,English,USA,R,2.80E+07,1999,6.9,2.35,0
1746,Color,88,Comedy,0,English,Romania,R,1.20E+07,2004,4.9,1.85,0
1747,Color,94,Drama,0,English,USA,R,2.90E+07,2005,7.1,2.35,1
1748,Color,90,Adventure,0,English,USA,G,2.80E+07,1992,8,1.33,1
1749,Color,167,Biography,0,English,USA,R,2.80E+07,2015,7.9,2.35,1
1750,Color,118,Action,2,English,USA,PG,2.80E+07,1984,7.6,2.35,1
1751,Color,83,Adventure,0,English,USA,G,2.40E+07,1998,5.9,1.85,0
1752,Color,104,Crime,0,English,USA,R,6.00E+07,2001,6.3,2.35,0
1754,Color,102,Action,1,English,USA,R,2.90E+07,2003,6.4,1.78,0
1755,Color,131,Action,0,English,USA,R,2.80E+07,1988,8.2,2.35,1
1756,Color,101,Comedy,1,English,Germany,R,2.80E+07,2008,6.9,1.85,0
1757,Color,130,Biography,4,English,USA,R,2.80E+07,2015,7.8,2.35,1
1758,Color,120,Comedy,12,English,USA,R,3.00E+07,2009,6.7,1.85,0
1759,Color,135,Biography,0,English,USA,PG,2.80E+07,2004,7.5,2.4,1
1760,Color,110,Action,0,English,USA,R,2.60E+07,2004,7.4,2.35,1
1761,Color,103,Comedy,2,English,Germany,PG-13,3.50E+07,2001,5.2,2.35,0
1763,Color,110,Comedy,1,English,USA,R,2.10E+07,2001,7.6,2.35,1
1764,Color,91,Mystery,0,English,USA,R,3.00E+07,2003,7.3,2.35,1
1765,Color,105,Comedy,2,English,USA,PG-13,2.80E+07,2013,6.6,2.35,0
1766,Color,127,Action,1,English,UK,PG,2.80E+07,1981,6.8,2.35,0
1767,Color,82,Comedy,0,English,USA,PG-13,2.80E+07,2001,6.9,1.85,0
1768,Color,99,Action,1,English,Canada,R,2.70E+07,1994,5.8,2.35,0
1769,Color,90,Comedy,0,English,Germany,PG-13,2.80E+07,2001,6.6,2.35,0
1770,Color,115,Drama,0,English,USA,PG-13,2.80E+07,2013,6.7,2.35,0
1771,Color,96,Comedy,0,English,USA,PG,2.80E+07,1993,6.7,1.85,0
1772,Color,104,Comedy,2,English,USA,PG,2.80E+07,2007,6.3,2.35,0
1773,Color,117,Action,1,English,UK,R,3.00E+07,2010,7.7,2.35,1
1774,Color,83,Action,3,English,Germany,R,2.80E+07,2011,6.1,2.35,0
1775,Color,99,Action,0,English,USA,R,2.80E+07,2000,4.9,2.35,0
1776,Color,81,Comedy,6,English,USA,PG,2.80E+07,2014,6.2,2.39,0
1777,Color,135,Drama,2,English,France,PG,2.80E+07,2005,7.8,2.35,1
1778,Color,117,Sci-Fi,2,English,USA,R,2.80E+07,1982,8.2,2.35,1
1779,Color,139,Adventure,1,English,USA,R,2.80E+07,1995,6.9,2.35,0
1780,Color,123,Action,0,English,USA,PG-13,2.80E+07,2014,6.2,2.35,0
1781,Color,117,Crime,4,English,USA,R,2.10E+07,2007,6.9,1.85,0
1782,Color,97,Drama,2,English,USA,R,2.80E+07,2000,4.8,2.35,0
1784,Color,103,Comedy,3,English,USA,PG-13,2.80E+07,2006,5.3,1.85,0
